,G_Val,F_Val,F_total,F_percent
2008.07.17,0,+907,"49,906",0.55%
2008.07.16,0,"-8,085","48,999",0.54%
2008.07.15,0,"-15,756","57,084",0.63%
2008.07.14,0,"+4,184","72,840",0.80%
2008.07.11,0,"+12,181","68,656",0.76%
2008.07.10,0,"+3,380","56,475",0.62%
2008.07.09,0,"-3,404","53,095",0.59%
2008.07.08,0,"+15,488","56,499",0.62%
2008.07.07,0,"+2,000","41,011",0.45%
2008.07.04,0,0,"39,011",0.43%
2008.07.03,0,"+2,380","39,011",0.43%
2008.07.02,"+3,000","+9,631","36,631",0.40%
2008.07.01,0,"+7,442","27,000",0.30%
2008.06.30,0,0,"19,558",0.22%
2008.06.27,0,0,"19,558",0.22%
2008.06.26,"-5,000",0,"19,558",0.22%
2008.06.25,0,0,"19,558",0.22%
2008.06.24,"+5,000","+9,958","19,558",0.22%
2008.06.23,"+5,000",0,"9,600",0.11%
2008.06.20,0,0,"9,600",0.11%
2008.06.19,"+5,000","-2,800","9,600",0.11%
2008.06.18,"+9,000",0,"12,400",0.14%
2008.06.17,0,0,"12,400",0.14%
2008.06.16,0,0,"12,400",0.14%
2008.06.13,0,0,"12,400",0.14%
2008.06.12,-150,0,"12,400",0.14%
2008.06.11,+150,0,"12,400",0.14%
2008.06.10,"+4,870",0,"12,400",0.14%
2008.06.09,"+78,530",0,"12,400",0.21%
2008.06.05,"+20,600",0,"12,400",0.21%
2008.06.04,"-6,600",0,"12,400",0.21%
2008.06.03,"+3,800",0,"12,400",0.21%
2008.06.02,+100,0,"12,400",0.21%
2008.05.30,"+2,500",0,"12,400",0.21%
2008.05.29,"+1,000",0,"12,400",0.21%
2008.05.28,+200,0,"12,400",0.21%
2008.05.27,+700,"-1,500","12,400",0.21%
2008.05.26,0,0,"13,900",0.23%
2008.05.23,0,0,"13,900",0.23%
2008.05.22,0,0,"13,900",0.23%
2008.05.21,0,0,"13,900",0.23%
2008.05.20,0,"+7,000","13,900",0.23%
2008.05.19,0,0,"6,900",0.12%
2008.05.16,0,0,"6,900",0.12%
2008.05.15,0,0,"6,900",0.12%
2008.05.14,0,"-5,200","6,900",0.12%
2008.05.13,0,0,"12,100",0.20%
2008.05.09,0,0,"12,100",0.20%
2008.05.08,0,0,"12,100",0.20%
2008.05.07,0,0,"12,100",0.20%
2008.05.06,0,0,"12,100",0.20%
2008.05.02,0,0,"12,100",0.20%
2008.04.30,0,0,"12,100",0.20%
2008.04.29,0,"+1,500","12,100",0.20%
2008.04.28,0,0,"10,600",0.18%
2008.04.25,0,0,"10,600",0.18%
2008.04.24,0,0,"10,600",0.18%
2008.04.23,0,0,"10,600",0.18%
2008.04.22,0,0,"10,600",0.18%
2008.04.21,0,0,"10,600",0.18%
2008.04.18,0,0,"10,600",0.18%
2008.04.17,0,0,"10,600",0.18%
2008.04.16,0,0,"10,600",0.18%
2008.04.15,0,0,"10,600",0.18%
2008.04.14,0,0,"10,600",0.18%
2008.04.11,0,0,"10,600",0.18%
2008.04.10,0,0,"10,600",0.18%
2008.04.08,0,0,"10,600",0.18%
2008.04.07,0,0,"10,600",0.18%
2008.04.04,0,0,"10,600",0.18%
2008.04.03,0,0,"10,600",0.18%
2008.04.02,0,0,"10,600",0.18%
2008.04.01,0,0,"10,600",0.18%
2008.03.31,0,0,"10,600",0.18%
2008.03.28,0,0,"10,600",0.18%
2008.03.27,0,0,"10,600",0.18%
2008.03.26,0,"-1,561","10,600",0.18%
2008.03.25,0,"-5,139","12,161",0.20%
2008.03.24,0,0,"17,300",0.29%
2008.03.21,0,0,"17,300",0.29%
2008.03.20,0,0,"17,300",0.29%
2008.03.19,0,0,"17,300",0.29%
2008.03.18,0,0,"17,300",0.29%
2008.03.17,0,0,"17,300",0.29%
2008.03.14,0,0,"17,300",0.29%
2008.03.13,0,0,"17,300",0.29%
2008.03.12,0,0,"17,300",0.29%
2008.03.11,0,0,"17,300",0.29%
2008.03.10,0,0,"17,300",0.29%
2008.03.07,0,0,"17,300",0.29%
2008.03.06,0,0,"17,300",0.29%
2008.03.05,0,0,"17,300",0.29%
2008.03.04,0,0,"17,300",0.29%
2008.03.03,0,0,"17,300",0.29%
2008.02.29,0,0,"17,300",0.29%
2008.02.28,0,"+5,400","17,300",0.29%
2008.02.27,0,0,"11,900",0.20%
2008.02.26,0,0,"11,900",0.20%
2008.02.25,0,0,"11,900",0.20%
2008.02.22,0,0,"11,900",0.20%
2008.02.21,0,0,"11,900",0.20%
2008.02.20,0,0,"11,900",0.20%
2008.02.19,0,"+2,982","11,900",0.20%
2008.02.18,0,"+3,718","8,918",0.15%
2008.02.15,0,0,"5,200",0.09%
2008.02.14,0,0,"5,200",0.09%
2008.02.13,0,0,"5,200",0.09%
2008.02.12,0,0,"5,200",0.09%
2008.02.11,0,0,"5,200",0.09%
2008.02.05,0,0,"5,200",0.09%
2008.02.04,0,0,"5,200",0.09%
2008.02.01,0,0,"5,200",0.09%
2008.01.31,0,0,"5,200",0.09%
2008.01.30,0,"+2,900","5,200",0.09%
2008.01.29,0,0,"2,300",0.04%
2008.01.28,0,0,"2,300",0.04%
2008.01.25,0,0,"2,300",0.04%
2008.01.24,"-20,000",0,"2,300",0.04%
2008.01.23,"-10,000",0,"2,300",0.04%
2008.01.22,0,0,"2,300",0.04%
2008.01.21,0,0,"2,300",0.04%
2008.01.18,"-10,000",0,"2,300",0.04%
2008.01.17,"-10,000",0,"2,300",0.04%
2008.01.16,0,0,"2,300",0.04%
2008.01.15,0,0,"2,300",0.04%
2008.01.14,0,0,"2,300",0.04%
2008.01.11,0,0,"2,300",0.04%
2008.01.10,"-12,618",0,"2,300",0.04%
2008.01.09,0,0,"2,300",0.04%
2008.01.08,0,0,"2,300",0.04%
2008.01.07,0,0,"2,300",0.04%
2008.01.04,0,0,"2,300",0.04%
2008.01.03,0,0,"2,300",0.04%
2008.01.02,0,0,"2,300",0.04%
2007.12.28,0,0,"2,300",0.04%
2007.12.27,0,0,"2,300",0.04%
2007.12.26,0,0,"2,300",0.04%
2007.12.24,0,0,"2,300",0.04%
2007.12.21,0,0,"2,300",0.04%
2007.12.20,0,0,"2,300",0.04%
2007.12.18,0,0,"2,300",0.04%
2007.12.17,0,0,"2,300",0.04%
2007.12.14,0,0,"2,300",0.04%
2007.12.13,0,0,"2,300",0.04%
2007.12.12,0,0,"2,300",0.04%
2007.12.11,"-15,000",0,"2,300",0.04%
2007.12.10,0,0,"2,300",0.04%
2007.12.07,0,0,"2,300",0.04%
2007.12.06,0,0,"2,300",0.04%
2007.12.05,0,0,"2,300",0.04%
2007.12.04,0,0,"2,300",0.04%
2007.12.03,0,0,"2,300",0.04%
2007.11.30,0,0,"2,300",0.04%
2007.11.29,"-15,000",0,"2,300",0.04%
2007.11.28,"-15,000",0,"2,300",0.04%
2007.11.27,"-41,726",0,"2,300",0.04%
2007.11.26,"-1,509",0,"2,300",0.04%
2007.11.23,0,0,"2,300",0.04%
2007.11.22,0,0,"2,300",0.04%
2007.11.21,0,0,"2,300",0.04%
2007.11.20,0,0,"2,300",0.04%
2007.11.19,0,0,"2,300",0.04%
2007.11.16,0,0,"2,300",0.04%
2007.11.15,"-21,714",0,"2,300",0.04%
2007.11.14,"-20,000",0,"2,300",0.04%
2007.11.13,0,0,"2,300",0.04%
2007.11.12,"-8,286",0,"2,300",0.04%
2007.11.09,"+10,000",0,"2,300",0.04%
2007.11.08,"+10,000",0,"2,300",0.04%
2007.11.07,"+15,000",0,"2,300",0.04%
2007.11.06,0,0,"2,300",0.04%
2007.11.05,0,0,"2,300",0.04%
2007.11.02,0,0,"2,300",0.04%
2007.11.01,0,0,"2,300",0.04%
2007.10.31,0,0,"2,300",0.04%
2007.10.30,"-11,000",0,"2,300",0.04%
2007.10.29,"-13,025",0,"2,300",0.04%
2007.10.26,-610,0,"2,300",0.04%
2007.10.25,"+13,719",0,"2,300",0.04%
2007.10.24,"+9,455",0,"2,300",0.04%
2007.10.23,"-19,250",0,"2,300",0.04%
2007.10.22,"+10,901",0,"2,300",0.04%
2007.10.19,"+20,000",0,"2,300",0.04%
2007.10.18,0,0,"2,300",0.04%
2007.10.17,0,"-2,900","2,300",0.04%
2007.10.16,0,"-8,800","5,200",0.09%
2007.10.15,0,-258,"14,000",0.23%
2007.10.12,0,+258,"14,258",0.24%
2007.10.11,0,-8,"14,000",0.23%
2007.10.10,0,+8,"14,008",0.23%
2007.10.09,-17,-956,"14,000",0.23%
2007.10.08,0,"-1,915","14,956",0.25%
2007.10.05,-838,"-3,771","16,871",0.28%
2007.10.04,0,"-3,963","20,642",0.34%
2007.10.02,"-6,000",-21,"24,605",0.41%
2007.10.01,"-5,000","-2,392","24,626",0.41%
2007.09.28,"-16,100",+302,"27,018",0.45%
2007.09.27,"-53,721",-981,"26,716",0.45%
2007.09.21,0,"-1,470","27,697",0.46%
2007.09.20,0,-111,"29,167",0.49%
2007.09.19,0,+81,"29,278",0.49%
2007.09.18,0,+646,"29,197",0.49%
2007.09.17,0,+535,"28,551",0.48%
2007.09.14,0,+275,"28,016",0.47%
2007.09.13,0,"+1,062","27,741",0.46%
2007.09.12,"-1,127",+231,"26,679",0.44%
2007.09.11,"+7,827","+10,077","26,448",0.44%
2007.09.10,"-1,510","+6,589","16,371",0.27%
2007.09.07,"-1,826",-230,"9,782",0.16%
2007.09.06,"-1,858",+102,"10,012",0.17%
2007.09.05,"-1,773",-729,"9,910",0.17%
2007.09.04,"-3,855",+551,"10,639",0.18%
2007.09.03,0,+130,"10,088",0.17%
2007.08.31,"-3,954","+2,328","9,958",0.17%
2007.08.30,0,+506,"7,630",0.13%
2007.08.29,0,+556,"7,124",0.12%
2007.08.28,0,-159,"6,568",0.11%
2007.08.27,"+1,326",-513,"6,727",0.11%
2007.08.24,0,-329,"7,240",0.12%
2007.08.23,0,"-1,422","7,569",0.13%
2007.08.22,"+2,001","+1,407","8,991",0.15%
2007.08.21,"+14,518","-2,172","7,584",0.13%
2007.08.20,"+11,821",-356,"9,756",0.16%
2007.08.17,"+17,700","+3,091","10,112",0.17%
2007.08.16,"+20,000","-1,608","7,021",0.12%
2007.08.14,"+23,000",-218,"8,629",0.14%
2007.08.13,"+1,179",+76,"8,847",0.15%
2007.08.10,+749,-147,"8,771",0.15%
2007.08.09,+956,"-56,629","8,918",0.15%
2007.08.08,"+13,728","-8,044","65,547",1.09%
2007.08.07,"+16,382","-47,716","73,591",1.23%
2007.08.06,+798,"-19,308","121,307",2.02%
2007.08.03,"+1,162",+861,"140,615",2.34%
2007.08.02,+917,"-2,236","139,754",2.33%
2007.08.01,+714,+188,"141,990",2.37%
2007.07.31,+651,"+4,065","141,802",2.36%
2007.07.30,+829,"+1,852","137,737",2.30%
2007.07.27,"+1,748","-1,990","135,885",2.26%
2007.07.26,"+1,978","+1,190","137,875",2.30%
2007.07.25,+640,"+1,223","136,685",2.28%
2007.07.24,0,+21,"135,462",2.26%
2007.07.23,0,"+1,875","135,441",2.26%
2007.07.20,0,+955,"133,566",2.23%
2007.07.19,0,-184,"132,611",2.21%
2007.07.18,0,0,"132,795",2.21%
2007.07.16,0,"-3,127","132,795",2.21%
2007.07.13,0,"-1,050","135,922",2.27%
2007.07.12,0,-79,"136,972",2.28%
2007.07.11,0,+626,"137,051",2.28%
2007.07.10,0,"-1,555","136,425",2.27%
2007.07.09,0,"+2,340","137,980",2.30%
2007.07.06,0,+431,"135,640",2.26%
2007.07.05,0,-731,"135,209",2.25%
2007.07.04,0,+866,"135,940",2.27%
2007.07.03,0,+520,"135,074",2.25%
2007.07.02,0,"-9,423","134,554",2.24%
2007.06.29,0,"+3,903","143,977",2.40%
2007.06.28,0,"-10,889","140,074",2.33%
2007.06.27,0,"-2,337","150,963",2.52%
2007.06.26,0,"-21,558","153,300",2.56%
2007.06.25,0,"-116,166","174,858",2.91%
2007.06.22,0,"-10,308","291,024",4.85%
2007.06.21,0,"-15,133","301,332",5.02%
2007.06.20,0,"-42,562","316,465",5.27%
2007.06.19,0,"-8,434","359,027",5.98%
2007.06.18,"+20,000","+6,798","367,461",6.12%
2007.06.15,0,"+5,915","360,663",6.01%
2007.06.14,0,-430,"354,748",5.91%
2007.06.13,0,-105,"355,178",5.92%
2007.06.12,0,"-1,370","355,283",5.92%
2007.06.11,0,"+3,346","356,653",5.94%
2007.06.08,0,"+1,537","353,307",5.89%
2007.06.07,0,"+1,882","351,770",5.86%
2007.06.05,0,0,"349,888",5.83%
2007.06.04,"-30,000",-110,"349,888",5.83%
2007.06.01,"-6,500","-5,504","349,998",5.83%
2007.05.31,"-6,500","-2,357","355,502",5.93%
2007.05.30,0,+310,"357,859",5.96%
2007.05.29,0,+522,"357,549",5.96%
2007.05.28,"-10,233","+3,322","357,027",5.95%
2007.05.25,"-5,000","+1,563","353,705",5.90%
2007.05.23,0,"-1,178","352,142",5.87%
2007.05.22,0,+685,"353,320",5.89%
2007.05.21,0,+357,"352,635",5.88%
2007.05.18,0,"+2,275","352,278",5.87%
2007.05.17,0,+47,"350,003",5.83%
2007.05.16,"+1,750",+68,"349,956",5.83%
2007.05.15,0,0,"349,888",5.83%
2007.05.14,0,-998,"349,888",5.83%
2007.05.11,0,+998,"350,886",5.85%
2007.05.10,0,0,"349,888",5.83%
2007.05.09,"+13,483",0,"349,888",5.83%
2007.05.08,"+10,000",0,"349,888",5.83%
2007.05.07,"+41,000",0,"349,888",5.83%
2007.05.04,"+9,000",0,"349,888",5.83%
2007.05.03,0,"+27,231","349,888",5.83%
2007.05.02,0,"-1,008","322,657",5.38%
2007.04.30,0,"+1,008","323,665",5.39%
2007.04.27,0,0,"322,657",5.38%
2007.04.26,0,0,"322,657",5.38%
2007.04.25,"-50,000",0,"322,657",5.38%
2007.04.24,"-50,000",0,"322,657",5.38%
2007.04.23,0,0,"322,657",5.38%
2007.04.20,0,0,"322,657",5.38%
2007.04.19,0,0,"322,657",5.38%
2007.04.18,0,0,"322,657",5.38%
2007.04.17,"-46,416",0,"322,657",5.38%
2007.04.16,0,0,"322,657",5.38%
2007.04.13,0,0,"322,657",5.38%
2007.04.12,0,0,"322,657",5.38%
2007.04.11,"-60,000",0,"322,657",5.38%
2007.04.10,0,0,"322,657",5.38%
2007.04.09,0,0,"322,657",5.38%
2007.04.06,0,0,"322,657",5.38%
2007.04.05,0,0,"322,657",5.38%
2007.04.04,0,0,"322,657",5.38%
2007.04.03,0,0,"322,657",5.38%
2007.04.02,"+10,000",0,"322,657",5.38%
2007.03.30,0,0,"322,657",5.38%
2007.03.29,0,0,"322,657",5.38%
2007.03.28,0,0,"322,657",5.38%
2007.03.27,0,0,"322,657",5.38%
2007.03.26,0,0,"322,657",5.38%
2007.03.23,"+5,000",0,"322,657",5.38%
2007.03.22,0,0,"322,657",5.38%
2007.03.21,0,0,"322,657",5.38%
2007.03.20,0,0,"322,657",5.38%
2007.03.19,0,0,"322,657",5.38%
2007.03.16,0,0,"322,657",5.38%
2007.03.15,0,0,"322,657",5.38%
2007.03.14,"+8,109",0,"322,657",5.38%
2007.03.13,"+3,000",0,"322,657",5.38%
2007.03.12,0,"-6,343","322,657",5.38%
2007.03.09,0,0,"329,000",5.48%
2007.03.08,"+1,000",0,"329,000",5.48%
2007.03.07,0,0,"329,000",5.48%
2007.03.06,0,0,"329,000",5.48%
2007.03.05,0,0,"329,000",5.48%
2007.03.02,0,0,"329,000",5.48%
2007.02.28,0,0,"329,000",5.48%
2007.02.27,"+4,397",0,"329,000",5.48%
2007.02.26,"-22,645",0,"329,000",5.48%
2007.02.23,"-2,183",0,"329,000",5.48%
2007.02.22,0,-518,"329,000",5.48%
2007.02.21,0,+518,"329,518",5.49%
2007.02.20,0,0,"329,000",5.48%
2007.02.16,0,0,"329,000",5.48%
2007.02.15,"+1,000",0,"329,000",5.48%
2007.02.14,0,0,"329,000",5.48%
2007.02.13,"+2,000",0,"329,000",5.48%
2007.02.12,0,0,"329,000",5.48%
2007.02.09,0,0,"329,000",5.48%
2007.02.08,0,0,"329,000",5.48%
2007.02.07,0,0,"329,000",5.48%
2007.02.06,0,0,"329,000",5.48%
2007.02.05,0,0,"329,000",5.48%
2007.02.02,0,0,"329,000",5.48%
2007.02.01,0,0,"329,000",5.48%
2007.01.31,"+5,610",0,"329,000",5.48%
2007.01.30,0,0,"329,000",5.48%
2007.01.29,"+2,073",0,"329,000",5.48%
2007.01.26,+800,0,"329,000",5.48%
2007.01.25,0,0,"329,000",5.48%
2007.01.24,0,0,"329,000",5.48%
2007.01.23,"+5,000",0,"329,000",5.48%
2007.01.22,"+1,000",0,"329,000",5.48%
2007.01.19,"+9,369",0,"329,000",5.48%
2007.01.18,"-12,520",0,"329,000",5.48%
2007.01.17,0,0,"329,000",5.48%
2007.01.16,"+8,600",0,"329,000",5.48%
2007.01.15,0,0,"329,000",5.48%
2007.01.12,0,0,"329,000",5.48%
2007.01.11,0,"-58,896","329,000",5.48%
2007.01.10,"+5,426",0,"387,896",6.46%
2007.01.09,"-5,000",0,"387,896",6.46%
2007.01.08,"+10,000",0,"387,896",6.46%
2007.01.05,0,0,"387,896",6.46%
2007.01.04,"+7,500","-74,604","387,896",6.46%
2007.01.03,"-24,256",0,"462,500",7.71%
2007.01.02,"+5,000",0,"462,500",7.71%
2006.12.28,"-12,726",0,"462,500",7.71%
2006.12.27,"-7,000",0,"462,500",7.71%
2006.12.26,"-1,725",0,"462,500",7.71%
2006.12.22,"-2,657",0,"462,500",7.71%
2006.12.21,"-14,500",0,"462,500",7.71%
2006.12.20,0,0,"462,500",7.71%
2006.12.19,0,0,"462,500",7.71%
2006.12.18,"-1,000",0,"462,500",7.71%
2006.12.15,0,0,"462,500",7.71%
2006.12.14,0,0,"462,500",7.71%
2006.12.13,0,0,"462,500",7.71%
2006.12.12,"+4,500",0,"462,500",7.71%
2006.12.11,0,0,"462,500",7.71%
2006.12.08,0,0,"462,500",7.71%
2006.12.07,"-7,000","-31,500","462,500",7.71%
2006.12.06,0,0,"494,000",8.23%
2006.12.05,"-7,508",0,"494,000",8.23%
2006.12.04,0,0,"494,000",8.23%
2006.12.01,0,0,"494,000",8.23%
2006.11.30,0,0,"494,000",8.23%
2006.11.29,0,0,"494,000",8.23%
2006.11.28,0,0,"494,000",8.23%
2006.11.27,0,0,"494,000",8.23%
2006.11.24,"+20,000",0,"494,000",8.23%
2006.11.23,0,0,"494,000",8.23%
2006.11.22,"+10,000",0,"494,000",8.23%
2006.11.21,0,0,"494,000",8.23%
2006.11.20,0,0,"494,000",8.23%
2006.11.17,0,0,"494,000",8.23%
2006.11.16,"+1,000",0,"494,000",8.23%
2006.11.15,"+46,000",0,"494,000",8.23%
2006.11.14,0,0,"494,000",8.23%
2006.11.13,0,0,"494,000",8.23%
2006.11.10,0,0,"494,000",8.23%
2006.11.09,0,0,"494,000",8.23%
2006.11.08,"+4,534",0,"494,000",8.23%
2006.11.07,0,0,"494,000",8.23%
2006.11.06,0,0,"494,000",8.23%
2006.11.03,"-1,105",0,"494,000",8.23%
2006.11.02,0,0,"494,000",8.23%
2006.11.01,0,0,"494,000",8.23%
2006.10.31,0,0,"494,000",8.23%
2006.10.30,"+7,000",0,"494,000",8.23%
2006.10.27,"-120,061","-76,789","494,000",8.23%
2006.10.26,0,0,"512,744",9.50%
2006.10.25,0,0,"512,744",9.50%
2006.10.24,0,0,"512,744",9.50%
2006.10.23,0,0,"512,744",9.50%
2006.10.20,0,0,"512,744",9.50%
2006.10.19,"-6,677",0,"512,744",9.50%
2006.10.18,0,0,"512,744",9.50%
2006.10.17,-301,0,"512,744",9.50%
2006.10.16,"-2,023",0,"512,744",9.50%
2006.10.13,"-13,000",0,"512,744",9.50%
2006.10.12,0,0,"382,353",9.56%
2006.10.11,"-2,000",0,"382,353",9.56%
2006.10.10,0,0,"382,353",9.56%
2006.10.09,0,0,"382,353",9.56%
2006.10.04,0,0,"382,353",9.56%
2006.10.02,0,0,"382,353",9.56%
2006.09.29,0,0,"382,353",9.56%
2006.09.28,0,0,"382,353",9.56%
2006.09.27,0,0,"382,353",9.56%
2006.09.26,0,0,"382,353",9.56%
2006.09.25,0,0,"382,353",9.56%
2006.09.22,0,0,"382,353",9.56%
2006.09.21,0,0,"382,353",9.56%
2006.09.20,0,0,"382,353",9.56%
2006.09.19,0,0,"382,353",9.56%
2006.09.18,0,0,"382,353",9.56%
2006.09.15,0,0,"382,353",9.56%
2006.09.14,0,0,"382,353",9.56%
2006.09.13,0,0,"382,353",9.56%
2006.09.12,0,0,"382,353",9.56%
2006.09.11,0,0,"382,353",9.56%
2006.09.08,0,0,"382,353",9.56%
2006.09.07,0,0,"382,353",9.56%
2006.09.06,0,0,"382,353",9.56%
2006.09.05,0,0,"382,353",9.56%
2006.09.04,0,0,"382,353",9.56%
2006.09.01,0,0,"382,353",9.56%
2006.08.31,"+3,800",0,"382,353",9.56%
2006.08.30,0,0,"382,353",9.56%
2006.08.29,0,0,"382,353",9.56%
2006.08.28,0,0,"382,353",9.56%
2006.08.25,0,0,"382,353",9.56%
2006.08.24,0,0,"382,353",9.56%
2006.08.23,0,0,"382,353",9.56%
2006.08.22,0,0,"382,353",9.56%
2006.08.21,0,0,"382,353",9.56%
2006.08.18,0,0,"382,353",9.56%
2006.08.17,0,0,"382,353",9.56%
2006.08.16,0,0,"382,353",9.56%
2006.08.14,0,0,"382,353",9.56%
2006.08.11,0,0,"382,353",9.56%
2006.08.10,0,0,"382,353",9.56%
2006.08.09,0,0,"382,353",9.56%
2006.08.08,0,0,"382,353",9.56%
2006.08.07,0,0,"382,353",9.56%
2006.08.04,"+3,000",0,"382,353",9.56%
2006.08.03,0,0,"382,353",9.56%
2006.08.02,"+181,200","-336,731","382,353",9.56%
2006.08.01,0,"-3,372","719,084",17.98%
2006.07.31,0,"-7,000","722,456",18.06%
2006.07.28,0,"-3,280","729,456",18.24%
2006.07.27,0,"-4,963","732,736",18.32%
2006.07.26,0,"-5,274","737,699",18.44%
2006.07.25,0,"-7,619","742,973",18.57%
2006.07.24,0,"-12,378","750,592",18.76%
2006.07.21,0,"-1,540","762,970",19.07%
2006.07.20,0,"-4,287","764,510",19.11%
2006.07.19,0,"-3,603","768,797",19.22%
2006.07.18,0,"-1,326","772,400",19.31%
2006.07.14,0,-165,"773,726",19.34%
2006.07.13,0,"-14,395","773,891",19.35%
2006.07.12,0,"-10,572","788,286",19.71%
2006.07.11,0,"-3,350","798,858",19.97%
2006.07.10,0,"-3,474","802,208",20.06%
2006.07.07,0,"-3,189","805,682",20.14%
2006.07.06,0,-500,"808,871",20.22%
2006.07.05,0,-345,"809,371",20.23%
2006.07.04,0,"-1,400","809,716",20.24%
2006.07.03,0,"-6,800","811,116",20.28%
2006.06.30,0,"-8,000","817,916",20.45%
2006.06.29,"+5,000","-4,600","825,916",20.65%
2006.06.28,0,-151,"830,516",20.76%
2006.06.27,0,"-8,790","830,667",20.77%
2006.06.26,0,"-6,010","839,457",20.99%
2006.06.23,"+3,000",0,"845,467",21.14%
2006.06.22,0,-756,"845,467",21.14%
2006.06.21,0,"-3,700","846,223",21.16%
2006.06.20,0,"-4,384","849,923",21.25%
2006.06.19,0,0,"854,307",21.36%
2006.06.16,"+5,000","-5,919","854,307",21.36%
2006.06.15,"+7,000","-12,068","860,226",21.51%
2006.06.14,0,"-21,131","872,294",21.81%
2006.06.13,0,"-10,126","893,425",22.34%
2006.06.12,"+3,000","-2,000","903,551",22.59%
2006.06.09,"+5,000","-1,878","905,551",22.64%
2006.06.08,"+3,000","-17,382","907,429",22.69%
2006.06.07,"+8,000","-6,192","924,811",23.12%
2006.06.05,"+3,000","-4,300","931,003",23.28%
2006.06.02,0,0,"935,303",23.38%
2006.06.01,0,0,"935,303",23.38%
2006.05.30,0,0,"935,303",23.38%
2006.05.29,"+5,558",0,"935,303",23.38%
2006.05.26,"+10,000",0,"935,303",23.38%
2006.05.25,"+15,000",0,"935,303",23.38%
2006.05.24,0,0,"935,303",23.38%
2006.05.23,"+3,600",0,"935,303",23.38%
2006.05.22,"+5,000",0,"935,303",23.38%
2006.05.19,0,0,"935,303",23.38%
2006.05.18,0,0,"935,303",23.38%
2006.05.17,+880,0,"935,303",23.38%
2006.05.16,0,0,"935,303",23.38%
2006.05.15,0,0,"935,303",23.38%
2006.05.12,0,0,"935,303",23.38%
2006.05.11,"+4,962",0,"935,303",23.38%
2006.05.10,0,0,"935,303",23.38%
2006.05.09,"+5,000",0,"935,303",23.38%
2006.05.08,0,0,"935,303",23.38%
2006.05.04,0,0,"935,303",23.38%
2006.05.03,0,0,"935,303",23.38%
2006.05.02,0,0,"935,303",23.38%
2006.04.28,0,0,"935,303",23.38%
2006.04.27,0,0,"935,303",23.38%
2006.04.26,0,0,"935,303",23.38%
2006.04.25,0,0,"935,303",23.38%
2006.04.24,0,0,"935,303",23.38%
2006.04.21,0,0,"935,303",23.38%
2006.04.20,0,0,"935,303",23.38%
2006.04.19,0,0,"935,303",23.38%
2006.04.18,0,0,"935,303",23.38%
2006.04.17,0,0,"935,303",23.38%
2006.04.14,0,0,"935,303",23.38%
2006.04.13,0,0,"935,303",23.38%
2006.04.12,0,0,"935,303",23.38%
2006.04.11,0,0,"935,303",23.38%
2006.04.10,0,0,"935,303",23.38%
2006.04.07,0,0,"935,303",23.38%
2006.04.06,0,0,"935,303",23.38%
2006.04.05,0,0,"935,303",23.38%
2006.04.04,0,0,"935,303",23.38%
2006.04.03,0,0,"935,303",23.38%
2006.03.31,0,0,"935,303",23.38%
2006.03.30,0,"+1,713","935,303",23.38%
2006.03.29,0,0,"933,590",23.34%
2006.03.28,0,"+5,000","933,590",23.34%
2006.03.27,0,0,"928,590",23.21%
2006.03.24,0,0,"928,590",23.21%
2006.03.23,0,0,"928,590",23.21%
2006.03.22,0,0,"928,590",23.21%
2006.03.21,0,0,"928,590",23.21%
2006.03.20,0,"+7,600","928,590",23.21%
2006.03.17,0,"+22,500","920,990",23.02%
2006.03.16,0,"+5,898","898,490",22.46%
2006.03.15,0,0,"892,592",22.31%
2006.03.14,0,+723,"892,592",22.31%
2006.03.13,0,0,"891,869",22.30%
2006.03.10,0,+182,"891,869",22.30%
2006.03.09,0,0,"891,687",22.29%
2006.03.08,"-1,069","+2,500","891,687",22.29%
2006.03.07,0,"+1,027","889,187",22.23%
2006.03.06,0,"+10,297","888,160",22.20%
2006.03.03,0,0,"877,863",21.95%
2006.03.02,0,0,"877,863",21.95%
2006.02.28,0,0,"877,863",21.95%
2006.02.27,0,0,"877,863",21.95%
2006.02.24,0,0,"877,863",21.95%
2006.02.23,-6,"+13,302","877,863",21.95%
2006.02.22,0,0,"864,561",21.61%
2006.02.21,0,0,"864,561",21.61%
2006.02.20,0,"+9,336","864,561",21.61%
2006.02.17,0,"+73,283","855,225",21.38%
2006.02.16,0,"+15,738","781,942",19.55%
2006.02.15,0,"+36,878","766,204",19.16%
2006.02.14,0,0,"729,326",18.23%
2006.02.13,0,"+7,600","729,326",18.23%
2006.02.10,0,0,"721,726",18.04%
2006.02.09,0,"+20,147","721,726",18.04%
2006.02.08,0,"+4,178","701,579",17.54%
2006.02.07,0,"+8,503","697,401",17.44%
2006.02.06,0,"+8,505","688,898",17.22%
2006.02.03,0,"+44,519","680,393",17.01%
2006.02.02,-47,"+9,022","635,874",15.90%
2006.02.01,0,"+37,107","626,852",15.67%
2006.01.31,0,"+16,519","589,745",14.74%
2006.01.27,0,+876,"573,226",14.33%
2006.01.26,0,-351,"572,350",14.31%
2006.01.25,"-20,000","+55,884","572,701",14.32%
2006.01.24,"-44,671","+60,812","516,817",12.92%
2006.01.23,"-3,000","+49,276","456,005",11.40%
2006.01.20,0,"+24,028","406,729",10.17%
2006.01.19,"-49,929","-1,713","382,701",9.57%
2006.01.18,"-2,000",0,"384,414",9.61%
